	line	token	lemma	pos
42347	7968	voort	voortkomen	VRB(finiteness=fin,tense=past)
42348	7968	met	met	ADP(type=pre)
42349	7968	sporen	spoor	NOU-C(number=pl)
42350	7969	Her	her	NOU-C(number=sg)
42351	7969	Gerart	Gerart	NOU-P
42352	7969	van	van	ADP(type=pre)
42353	7969	Wesemale	Wesemale	NOU-P
42354	7970	Want	want	CONJ(type=coor)
42355	7970	hi	hij	PD(type=pers,position=free)
42356	7970	was	zijn	VRB(finiteness=fin,tense=past)
42357	7970	ghemonteert	monteren	VRB(finiteness=pastpart)
42358	7970	wale	wel	ADV(type=reg)
42359	7971	Ende	en	CONJ(type=coor)
42360	7971	ginc	gaan	VRB(finiteness=fin,tense=past)
42361	7971	coenlike	koenlijk	AA(degree=pos,position=free)
42362	7971	toe	toegespreken	VRB(finiteness=inf)
42363	7971	dringen	dringen	VRB(finiteness=inf)
42364	7972	Dien	dat	PD(type=d-p,subtype=oth,position=prenom)
42365	7972	stouten	stout	AA(degree=pos,position=prenom)
42366	7972	Oesseningen	oesening	NOU-C(number=pl)
42367	7973	Alsoe	alzo	ADV(type=reg)
42368	7973	verre	verre	ADV(type=reg)
42369	7973	met	met	ADP(type=pre)
42370	7973	ghevelt	geveld	NOU-C(number=sg)
42371	7974	Dat	dat	CONJ(type=sub)
42372	7974	hem	hij	PD(type=pers,position=free)
42373	7974	sijn	zijn	PD(type=poss,position=prenom)
42374	7974	ors	ros	NOU-C(number=sg)
42375	7974	wert	worden	VRB(finiteness=fin,tense=past)
42376	7974	gevelt	vellen	VRB(finiteness=pastpart)
42377	7975	Die	die	PD(type=d-p,subtype=art,position=prenom)
42378	7975	grave	graf	NOU-C(number=sg)
42379	7975	van	van	ADP(type=pre)
42380	7975	Luthsenborch	Luxemburg	NOU-P
42381	7975	vernam	vernemen	VRB(finiteness=fin,tense=past)
42382	7976	Dat	dat	CONJ(type=sub)
42383	7976	her	her	NOU-C(number=sg)
42384	7976	Geraert	Geraard	NOU-P
42385	7976	neder	nijden	VRB(finiteness=fin,tense=past)
42386	7976	quam	komen	VRB(finiteness=fin,tense=past)
42387	7977	Ende	en	CONJ(type=coor)
42388	7977	riep	roepen	VRB(finiteness=fin,tense=past)
42389	7977	doen	toen	ADV(type=reg)
42390	7977	met	met	ADP(type=pre)
42391	7977	enen	een	PD(type=indef,subtype=art,position=prenom)
42392	7977	huwe	hu	NOU-C(number=sg)
42393	7978	Al	al	ADV(type=reg)
42394	7978	in	in	ADP(type=pre)
42395	7978	walsche	Waals	NOU-C(number=sg)
42396	7978	toe	toegespreken	VRB(finiteness=fin,tense=past)
42397	7978	Tuwe	tuw	INT
42398	7979	Chi	Chi	NOU-P
42399	7979	chevalier	Chevalier	NOU-P
42400	7979	die	die	PD(type=d-p,subtype=art,position=prenom)
42401	7979	Wesemale	wezenmaal	NOU-C(number=sg)
42402	7980	Dat	dat	PD(type=d-p,position=free)
42403	7980	was	zijn	VRB(finiteness=fin,tense=past)
42404	7980	na	na	ADP(type=pre)
42405	7980	die	die	PD(type=d-p,subtype=art,position=prenom)
42406	7980	dietsche	Diets	AA(degree=pos,position=prenom)
42407	7980	tale	taal	NOU-C(number=sg)
42408	7981	Doodet	doden	VRB(finiteness=pastpart)
42409	7981	den	de	PD(type=d-p,subtype=art,position=prenom)
42410	7981	riddere	ridder	NOU-C(number=sg)
42411	7981	ter	ter	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)
42412	7981	vaert	vaart	NOU-C(number=sg)
42413	7982	Van	van	ADP(type=pre)
42414	7982	Wesemale	wezenmaal	NOU-C(number=sg)
42415	7982	Her	her	NOU-C(number=sg)
42416	7982	Geraert	Geraard	NOU-P
42417	7983	Verweerde	verweren	VRB(finiteness=fin,tense=past)
42418	7983	hem	hij	PD(type=refl,position=free)
42419	7983	doe	toen	ADV(type=reg)
42420	7983	vander	van+de	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)
42421	7983	doot	dood	NOU-C(number=sg)
42422	7984	Maer	maar	CONJ(type=coor)
42423	7984	hi	hij	PD(type=pers,position=free)
42424	7984	stont	staan	VRB(finiteness=fin,tense=past)
42425	7984	in	in	ADP(type=pre)
42426	7984	grooter	groot	AA(degree=pos,position=prenom)
42427	7984	noot	noot	NOU-C(number=sg)
42428	7985	Want	want	CONJ(type=coor)
42429	7985	sine	zijn	PD(type=poss,position=prenom)
42430	7985	banire	banier	NOU-C(number=sg)
42431	7985	en	ne	ADV(type=reg)
42432	7985	volgde	volgen	VRB(finiteness=fin,tense=past)
42433	7985	hem	hij	PD(type=pers,position=free)
42434	7985	niet	niet	ADV(type=reg)
42435	7986	Noch	noch	CONJ(type=coor)
42436	7986	nieman	niemand	PD(type=indef,position=free)
42437	7986	dien	dat	PD(type=d-p,position=free)
42438	7986	hire	hier	ADV(type=pron)
42439	7986	bi	bijten	VRB(finiteness=fin,tense=past)
42440	7986	liet	laten	VRB(finiteness=fin,tense=past)
42441	7987	Noch	noch	CONJ(type=coor)
42442	7987	nieman	niemand	PD(type=indef,position=free)
42443	7987	van	van	ADP(type=pre)
42444	7987	alden	oud	AA(degree=pos,position=prenom)
42445	7987	lande	land	NOU-C(number=sg)
42446	7988	Dus	dus	ADV(type=reg)
42447	7988	stont	staan	VRB(finiteness=fin,tense=past)
42448	7988	hi	hij	PD(type=pers,position=free)
42449	7988	onder	onder	ADP(type=pre)
42450	7988	die	die	PD(type=d-p,subtype=art,position=prenom)
42451	7988	viande	vijand	NOU-C(number=pl)
42452	7989	Alsoe	alzo	ADV(type=reg)
42453	7989	seere	zeer	ADV(type=reg)
42454	7989	te	te	ADP(type=pre)
42455	7989	vernoye	vernooien	VRB(finiteness=inf)
42456	7990	Met	met	ADP(type=pre)
42457	7990	dien	dat	PD(type=d-p,position=free)
42458	7990	viel	vallen	VRB(finiteness=fin,tense=past)
42459	7990	Willeme	Willem	NOU-P
42460	7990	Pipenpoye	Pipenpoye	NOU-P
42461	7991	Enen	een	PD(type=indef,subtype=art,position=prenom)
42462	7991	vromen	vroom	AA(degree=pos,position=prenom)
42463	7991	seriant	sergeant	NOU-C(number=sg)
42464	7992	Die	die	PD(type=d-p,position=free)
42465	7992	oec	ook	ADV(type=reg)
42466	7992	was	zijn	VRB(finiteness=fin,tense=past)
42467	7992	ute	uit	ADP(type=pre)
42468	7992	Brabant	Brabant	NOU-P
42469	7993	Dat	dat	CONJ(type=sub)
42470	7993	men	men	PD(type=pers,position=free)
42471	7993	hem	hij	PD(type=pers,position=free)
42472	7993	sijn	zijn	PD(type=poss,position=prenom)
42473	7993	ors	ros	NOU-C(number=sg)
42474	7993	velde	vellen	VRB(finiteness=fin,tense=past)
42475	7994	Die	die	PD(type=d-p,position=free)
42476	7994	tart	tarten	VRB(finiteness=fin,tense=pres)
42477	7994	voort	voort	ADV(type=reg)
42478	7994	ende	en	CONJ(type=coor)
42479	7994	gheselde	gezellen	VRB(finiteness=fin,tense=past)
42480	7995	Hem	hij	PD(type=refl,position=free)
42481	7995	aen	aan	ADP(type=pre)
42482	7995	heeren	heer	NOU-C(number=sg)
42483	7995	Geraerde	Geraarde	NOU-P
42484	7995	doe	toen	ADV(type=reg)
42485	7996	Met	met	ADP(type=pre)
42486	7996	dien	dat	PD(type=d-p,position=free)
42487	7996	quam	komen	VRB(finiteness=fin,tense=past)
42488	7996	hen	zij	PD(type=pers,position=free)
42489	7996	toe	toegespreken	VRB(finiteness=fin,tense=past)
42490	7997	Hulpe	hulp, help	NOU-C(number=sg)
42491	7997	van	van	ADP(type=pre)
42492	7997	heeren	heer	NOU-C(number=sg)
42493	7997	Gielise	Gielise	NOU-P
42494	7998	Van	van	ADP(type=pre)
42495	7998	Busegeem	Busegem	NOU-P
42496	7998	die	die	PD(type=d-p,position=free)
42497	7998	van	van	ADP(type=pre)
42498	7998	prise	prijs	NOU-C(number=sg)
42499	7999	Coenlike	koenlijk	AA(degree=pos,position=free)
42500	7999	halp	helpen	VRB(finiteness=fin,tense=past)
42501	7999	den	de	PD(type=d-p,subtype=art,position=prenom)
42502	7999	strijt	strijd	NOU-C(number=sg)
42503	7999	dragen	dragen	VRB(finiteness=inf)
42504	8000	Hem	hij	PD(type=pers,position=free)
42505	8000	wert	worden	VRB(finiteness=fin,tense=past)
42506	8000	sijn	zijn	PD(type=poss,position=prenom)
42507	8000	brueder	broeder	NOU-C(number=sg)
42508	8000	af	afvangen	VRB(finiteness=pastpart)
42509	8000	geslagen	slaan	VRB(finiteness=pastpart)
42510	8001	Ende	en	CONJ(type=coor)
42511	8001	sijn	zijn	PD(type=poss,position=prenom)
42512	8001	ors	ros	NOU-C(number=sg)
42513	8001	doot	dood	AA(degree=pos,position=free)
42514	8001	ghesteken	steken	VRB(finiteness=pastpart)
42515	8002	Doen	toen	ADV(type=reg)
42516	8002	quam	komen	VRB(finiteness=fin,tense=past)
42517	8002	hi	hij	PD(type=pers,position=free)
42518	8002	te	te	ADP(type=pre)
42519	8002	voet	voet	NOU-C(number=sg)
42520	8002	gestreken	strijken	VRB(finiteness=pastpart)
42521	8003	Met	met	ADP(type=pre)
42522	8003	heren	heer	NOU-C(number=sg)
42523	8003	Geraerde	Geraarde	NOU-P
42524	8003	van	van	ADP(type=pre)
42525	8003	Wesemale	Wesemale	NOU-P
42526	8004	Dese	deze	PD(type=d-p,subtype=oth,position=prenom)
42527	8004	drie	drie	NUM(type=card,position=free,representation=let)
42528	8004	stonden	staan	VRB(finiteness=fin,tense=past)
42529	8004	alsoe	alzo	ADV(type=reg)
42530	8004	verre	verre	ADV(type=reg)
42531	8004	wale	wel	ADV(type=reg)
42532	8005	Onder	onder	ADP(type=pre)
42533	8005	die	die	PD(type=d-p,subtype=art,position=prenom)
42534	8005	viande	vijand	NOU-C(number=pl)
42535	8005	in	in	ADP(type=pre)
42536	8005	die	die	PD(type=d-p,subtype=art,position=prenom)
42537	8005	porsse	pers	NOU-C(number=sg)
42538	8006	Dat	dat	CONJ(type=sub)
42539	8006	menich	menig	PD(type=indef,subtype=oth,position=prenom)
42540	8006	man	man	NOU-C(number=sg)
42541	8006	op	op	ADP(type=pre)
42542	8006	groote	groot	AA(degree=pos,position=prenom)
42543	8006	orsse	ros	NOU-C(number=sg)
42544	8007	Tusschen	tussen	ADP(type=pre)
42545	8007	hen	zij	PD(type=pers,position=free)
42546	8007	ende	en	CONJ(type=coor)
42547	8007	tsertoghen	het+sertogen	PD(type=d-p,subtype=art,position=prenom)+NOU-C(number=sg)
42548	8008	Here	heer	NOU-C(number=sg)
42549	8008	wale	wel	ADV(type=reg)
42550	8008	vermoghen	vermogen	NOU-C(number=sg)
42551	8009	Hilt	houden	VRB(finiteness=fin,tense=past)+PD(type=pers,position=free)
42552	8009	gescaert	scharen	VRB(finiteness=pastpart)
42553	8009	al	al	ADV(type=reg)
42554	8009	bereet	bereiden	VRB(finiteness=pastpart)
42555	8010	Alsoe	alzo	ADV(type=reg)
42556	8010	dicke	dik	ADV(type=reg)
42557	8010	ende	en	CONJ(type=coor)
42558	8010	alsoe	alzo	ADV(type=reg)
42559	8010	breet	breed	AA(degree=pos,position=free)
42560	8011	Dat	dat	CONJ(type=sub)
42561	8011	sise	zij+zij	PD(type=pers,position=free)+PD(type=pers,position=free)
42562	8011	niet	niet	ADV(type=reg)
42563	8011	en	ne	ADV(type=reg)
42564	8011	mochten	mogen	VRB(finiteness=fin,tense=past)
42565	8011	siden	zieden	VRB(finiteness=inf)
42566	8012	Sine	zijn	PD(type=pers,position=free)+CONJ(type=sub)
42567	8012	moesten	moeten	VRB(finiteness=fin,tense=past)
42568	8012	dore	door	ADP(type=pre)
42569	8012	hen	zij	PD(type=pers,position=free)
42570	8012	liden	lijden	VRB(finiteness=inf)
42571	8013	Op	op+hij	CONJ(type=sub)+PD(type=pers,position=free)
42572	8013	datsi	dat+zij	CONJ(type=sub)+PD(type=pers,position=free)
42573	8013	weder	wederen	VRB(finiteness=inf)
42574	8013	souden	zullen	VRB(finiteness=fin,tense=past)
42575	8013	keeren	keren	VRB(finiteness=inf)
42576	8014	Daer	daar	ADV(type=pron)
42577	8014	bi	bij	ADV(type=pron)
42578	8014	gingen	gaan	VRB(finiteness=fin,tense=past)
42579	8014	si	zij	PD(type=pers,position=free)
42580	8014	met	met	ADP(type=pre)
42581	8014	eeren	eer	NOU-C(number=sg)
42582	8015	Hen	zij	PD(type=pers,position=free)
42583	8015	coenlike	koenlijk	AA(degree=pos,position=free)
42584	8015	daer	daar	ADV(type=pron)
42585	8015	toe	toe	ADV(type=pron)
42586	8015	saten	zaten	VRB(finiteness=inf)
42587	8016	Datsi	dat+zij	CONJ(type=sub)+PD(type=pers,position=free)
42588	8016	maken	maken	VRB(finiteness=inf)
42589	8016	wouden	willen	VRB(finiteness=fin,tense=past)
42590	8016	straten	straat	NOU-C(number=pl)
42591	8017	Metten	met+de	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)
42592	8017	swerde	zwaard	NOU-C(number=sg)
42593	8017	ende	en	CONJ(type=coor)
42594	8017	keeren	keren	VRB(finiteness=fin,tense=pres)
42595	8017	weder	weder	ADV(type=reg)
42596	8018	Daer	daar	ADV(type=reg)
42597	8018	si	zij	PD(type=pers,position=free)
42598	8018	menich	menig	PD(type=indef,subtype=oth,position=prenom)
42599	8018	ors	ros	NOU-C(number=sg)
42600	8018	ter	hebben	VRB(finiteness=fin,tense=past)
42601	8018	neder	nijden	VRB(finiteness=fin,tense=past)
42602	8019	Staken	steken	VRB(finiteness=fin,tense=past)
42603	8019	in	in	ADP(type=pre)
42604	8019	haren	haar	PD(type=poss,position=prenom)
42605	8019	ontmoete	ontmoet	NOU-C(number=sg)
42606	8020	Daer	daar	ADV(type=pron)
42607	8020	die	die	PD(type=d-p,subtype=art,position=prenom)
42608	8020	heeren	heer	NOU-C(number=pl)
42609	8020	af	af	ADV(type=pron)
42610	8020	te	te	ADP(type=pre)
42611	8020	voete	voet	NOU-C(number=sg)
42612	8021	Al	al	ADV(type=reg)
42613	8021	meest	meest	ADV(type=reg)
42614	8021	bleven	blijven	VRB(finiteness=fin,tense=past)
42615	8021	in	in	ADP(type=pre)
42616	8021	scine	schijn	NOU-C(number=sg)
42617	8022	Alsoe	alzo	ADV(type=reg)
42618	8022	datsi	dat+zij	CONJ(type=sub)+PD(type=pers,position=free)
42619	8022	nie	nie	ADV(type=reg)
42620	8022	sint	sint	ADV(type=reg)
42621	8022	pine	pijn	NOU-C(number=sg)
42622	8023	Den	de	PD(type=d-p,subtype=art,position=prenom)
42623	8023	Brabantren	Brabant	NOU-C(number=pl)
42624	8023	en	ne	ADV(type=reg)
42625	8023	deden	doen	VRB(finiteness=fin,tense=past)
42626	8024	Aldus	aldus	ADV(type=reg)
42627	8024	gingen	gaan	VRB(finiteness=fin,tense=past)
42628	8024	voort	voortkomen	VRB(finiteness=fin,tense=past)
42629	8024	ende	en	CONJ(type=coor)
42630	8024	leden	lijden	VRB(finiteness=fin,tense=past)
42631	8025	Her	her	NOU-C(number=sg)
42632	8025	Geraert	Geraard	NOU-P
42633	8025	ende	en	CONJ(type=coor)
42634	8025	sine	zijn	PD(type=poss,position=prenom)
42635	8025	ghesellen	gezel	NOU-C(number=pl)
42636	8026	Met	met	ADP(type=pre)
42637	8026	stouten	stout	AA(degree=pos,position=prenom)
42638	8026	wige	wijg	NOU-C(number=sg)
42639	8026	ende	en	CONJ(type=coor)
42640	8026	met	met	ADP(type=pre)
42641	8026	fellen	fel	NOU-C(number=sg)
42642	8027	Door	door	ADP(type=pre)
42643	8027	die	die	PD(type=d-p,subtype=art,position=prenom)
42644	8027	beste	best	NOU-C(number=sg)
42645	8027	van	van	ADP(type=pre)
42646	8027	Almaengen	Almangen	NOU-P
42647	8028	Int	in+het	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)
42648	8028	wilde	wild	AA(degree=pos,position=prenom)
42649	8028	wout	wout	NOU-C(number=sg)
42650	8028	van	van	ADP(type=pre)
42651	8028	Bartaengen	Bartaantje	NOU-P
42652	8029	Van	van	ADP(type=pre)
42653	8029	dire	duur	AA(degree=pos,position=prenom)
42654	8029	felre	fel	AA(degree=pos,position=prenom)
42655	8029	aventueren	avontuur	NOU-C(number=sg)
42656	8030	En	ne	ADV(type=reg)
42657	8030	sachmen	zien+men	VRB(finiteness=fin,tense=past)+PD(type=pers,position=free)
42658	8030	riddere	ridder	NOU-C(number=sg)
42659	8030	nie	nie	ADV(type=reg)
42660	8030	vueren	voeren	VRB(finiteness=inf)
42661	8031	Sinen	zijn	PD(type=poss,position=prenom)
42662	8031	scilt	schild	NOU-C(number=sg)
42663	8031	met	met	ADP(type=pre)
42664	8031	gheninde	genende	NOU-C(number=sg)
42665	8032	Dor	door	ADP(type=pre)
42666	8032	dwout	dat+woud	PD(type=d-p,subtype=art,position=prenom)+NOU-C(number=sg)
42667	8032	al	al	ADV(type=reg)
42668	8032	toten	tot	ADV(type=reg)
42669	8032	inde	inde	ADV(type=reg)
42670	8033	Soe	zo	ADV(type=reg)
42671	8033	eerlike	eerlijk	ADV(type=reg)
42672	8033	ende	en	CONJ(type=coor)
42673	8033	soe	zo	ADV(type=reg)
42674	8033	wale	wel	ADV(type=reg)
42675	8034	Alse	als	CONJ(type=sub)
42676	8034	her	her	NOU-C(number=sg)
42677	8034	Geraert	Geraard	NOU-P
42678	8034	van	van	ADP(type=pre)
42679	8034	Wesemale	Wesemale	NOU-P
42680	8035	Door	door	ADP(type=pre)
42681	8035	die	die	PD(type=d-p,subtype=art,position=prenom)
42682	8035	viande	vijand	NOU-C(number=pl)
42683	8035	met	met	ADP(type=pre)
42684	8035	crachte	kracht	NOU-C(number=sg)
42685	8035	leet	lijden	VRB(finiteness=fin,tense=past)
42686	8036	Die	die	PD(type=d-p,position=free)
42687	8036	hi	hij	PD(type=pers,position=free)
42688	8036	beide	beide	PD(type=indef,position=free)
42689	8036	sterc	sterk	AA(degree=pos,position=free)
42690	8036	ende	en	CONJ(type=coor)
42691	8036	wreet	wreed	AA(degree=pos,position=free)
42692	8037	Ieghen	jegen	ADP(type=pre)
42693	8037	hem	hij	PD(type=pers,position=free)
42694	8037	vant	vinden	VRB(finiteness=fin,tense=past)
42695	8037	ende	en	CONJ(type=coor)
42696	8037	gram	gram	AA(degree=pos,position=free)
42697	8038	Daer	daar	ADV(type=reg)
42698	8038	hi	hij	PD(type=pers,position=free)
42699	8038	nochtan	nochtan	ADV(type=reg)
42700	8038	dore	door	ADV(type=reg)
42701	8038	quam	komen	VRB(finiteness=fin,tense=past)
42702	8039	Weder	weder	ADV(type=reg)
42703	8039	te	te	ADP(type=pre)
42704	8039	dien	dat	PD(type=d-p,position=free)
42705	8039	van	van	ADP(type=pre)
42706	8039	Brabant	Brabant	NOU-P
42707	8040	Die	die	PD(type=d-p,subtype=art,position=prenom)
42708	8040	riddere	ridder	NOU-C(number=sg)
42709	8040	ende	en	CONJ(type=coor)
42710	8040	die	die	PD(type=d-p,subtype=art,position=prenom)
42711	8040	sariant	sergeant	NOU-C(number=sg)
42712	8041	Die	die	PD(type=d-p,position=free)
42713	8041	met	met	ADP(type=pre)
42714	8041	hem	hij	PD(type=pers,position=free)
42715	8041	quamen	komen	VRB(finiteness=fin,tense=past)
42716	8041	dore	door	ADV(type=reg)
42717	8041	beide	beide	PD(type=indef,position=free)
42718	8042	Daden	doen	VRB(finiteness=fin,tense=past)
42719	8042	hem	hij	PD(type=pers,position=free)
42720	8042	een	een	PD(type=indef,subtype=art,position=prenom)
42721	8042	stout	stout	AA(degree=pos,position=prenom)
42722	8042	geleide	geleide	NOU-C(number=sg)
42723	8043	Met	met	ADP(type=pre)
42724	8043	grooten	groot	AA(degree=pos,position=prenom)
42725	8043	daden	daad	NOU-C(number=pl)
42726	8043	die	die	PD(type=d-p,position=free)
42727	8043	si	zij	PD(type=pers,position=free)
42728	8043	wrachten	werken	VRB(finiteness=fin,tense=past)
42729	8044	Tote	tot	ADP(type=pre)
42730	8044	dat	dat	CONJ(type=sub)
42731	8044	sine	zijn	PD(type=pers,position=free)+PD(type=pers,position=free)
42732	8044	soe	zo	ADV(type=reg)
42733	8044	verre	verre	ADV(type=reg)
42734	8044	brachten	brengen	VRB(finiteness=fin,tense=past)
42735	8045	Dat	dat	CONJ(type=sub)
42736	8045	menne	men	PD(type=pers,position=free)+PD(type=pers,position=free)
42737	8045	weder	weder	ADV(type=reg)
42738	8045	vermonteerde	vermonteren	VRB(finiteness=fin,tense=past)
42739	8046	Hoe	hoe	ADV(type=reg)
42740	8046	hem	hij	PD(type=refl,position=free)
42741	8046	her	her	NOU-C(number=sg)
42742	8046	Geraert	Geraard	NOU-P
42743	8046	voort	voortkomen	VRB(finiteness=fin,tense=past)
42744	8046	weerde	weren	VRB(finiteness=fin,tense=past)
42745	8047	Ende	en	CONJ(type=coor)
42746	8047	wat	wat	PD(type=w-p,position=free)
42747	8047	hi	hij	PD(type=pers,position=free)
42748	8047	vore	voor	ADV(type=reg)
42749	8047	hadde	hebben	VRB(finiteness=fin,tense=past)
42750	8047	gedaen	doen	VRB(finiteness=pastpart)
42751	8048	Dan	dan	ADV(type=reg)
42752	8048	mochte	mogen	VRB(finiteness=fin,tense=past)
42753	8048	nieman	niemand	PD(type=indef,position=free)
42754	8048	doen	doen	VRB(finiteness=inf)
42755	8048	verstaen	verstaan	VRB(finiteness=inf)
42756	8049	Den	de	PD(type=d-p,subtype=art,position=prenom)
42757	8049	anderen	ander	NUM(type=ord,position=free,representation=let)
42758	8049	dies	die	PD(type=d-p,position=free)+PD(type=pers,position=free)
42759	8049	niet	niet	ADV(type=reg)
42760	8049	en	ne	ADV(type=reg)
42761	8049	sach	zien	VRB(finiteness=fin,tense=past)
42762	8050	Nu	nu	ADV(type=reg)
42763	8050	willic	willen+ik	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)
42764	8050	voort	voort	ADV(type=reg)
42765	8050	doen	doen	VRB(finiteness=inf)
42766	8050	gewach	gewag	NOU-C(number=sg)
42767	8051	Sijns	zijn	PD(type=poss,position=prenom)
42768	8051	brueder	broeder	NOU-C(number=sg)
42769	8051	sone	zoon	NOU-C(number=sg)
42770	8051	dies	dies	ADV(type=reg)
42771	8051	heeren	heer	NOU-C(number=pl)
42772	8052	Van	van	ADP(type=pre)
42773	8052	Wesemale	Wesemale	NOU-P
42774	8052	die	die	PD(type=d-p,position=free)
42775	8052	met	met	ADP(type=pre)
42776	8052	eeren	eer	NOU-C(number=sg)
42777	8053	Die	die	PD(type=d-p,subtype=art,position=prenom)
42778	8053	plaetse	plaats	NOU-C(number=sg)
42779	8053	hilt	houden	VRB(finiteness=fin,tense=past)
42780	8053	met	met	ADP(type=pre)
42781	8053	ghewere	geweer	NOU-C(number=sg)
42782	8054	Hi	hij	PD(type=pers,position=free)
42783	8054	was	zijn	VRB(finiteness=fin,tense=past)
42784	8054	marscalc	maarschalk	AA(degree=pos,position=free)
42785	8054	van	van	ADP(type=pre)
42786	8054	den	de	PD(type=d-p,subtype=art,position=prenom)
42787	8054	here	heer	NOU-C(number=sg)
42788	8055	Dies	dies	ADV(type=reg)
42789	8055	hertogen	hertog	NOU-C(number=sg)
42790	8055	van	van	ADP(type=pre)
42791	8055	Brabant	Brabant	NOU-P
42792	8056	Daer	daar	ADV(type=pron)
42793	8056	die	die	PD(type=d-p,subtype=art,position=prenom)
42794	8056	porsse	pers	NOU-C(number=sg)
42795	8056	op	opsteken	VRB(finiteness=fin,tense=past)
42796	8056	want	want	CONJ(type=coor)
42797	8057	Meest	meest	ADV(type=reg)
42798	8057	altoes	altoos	ADV(type=reg)
42799	8057	van	van	ADP(type=pre)
42800	8057	den	de	PD(type=d-p,subtype=art,position=prenom)
42801	8057	stride	strijd	NOU-C(number=sg)
42802	8058	Daer	daar	ADV(type=reg)
42803	8058	was	zijn	VRB(finiteness=fin,tense=past)
42804	8058	bi	bij	ADV(type=pron)
42805	8058	na	na	ADV(type=reg)
42806	8058	tallen	te+al	ADP(type=pre)+PD(type=indef,subtype=oth,position=prenom)
42807	8058	tide	tijd	NOU-C(number=sg)
42808	8059	Die	die	PD(type=d-p,subtype=art,position=prenom)
42809	8059	marscalc	maarschalk	AA(degree=pos,position=prenom)
42810	8059	her	her	NOU-C(number=sg)
42811	8059	Aernout	Aernoud	NOU-P
42812	8060	Van	van	ADP(type=pre)
42813	8060	Wesemale	Wesemale	NOU-P
42814	8060	even	even	ADV(type=reg)
42815	8060	stout	stout	AA(degree=pos,position=free)
42816	8061	Ane	aan	ADP(type=pre)
42817	8061	den	de	PD(type=d-p,subtype=art,position=prenom)
42818	8061	hertoge	hertog	NOU-C(number=sg)
42819	8061	in	innen	VRB(finiteness=pastpart)
42820	8061	gheselt	gezellen	VRB(finiteness=pastpart)
42821	8062	Van	van	ADP(type=pre)
42822	8062	welken	welk	PD(type=w-p,position=prenom)
42823	8062	riddere	ridder	NOU-C(number=sg)
42824	8062	dat	dat	CONJ(type=sub)
42825	8062	men	men	PD(type=pers,position=free)
